TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud,DBSCAN_Cluster,DBSCAN_Fraud
TX001365,AC00305,16.55,2023-09-11 17:05:50,Debit,Tucson,D000477,214.32.109.197,M009,Branch,26,Engineer,159,1,6089.79,2024-11-04 08:08:11,-36255741.0,False,4,1.4566187760420806,False,False,0.17131248396653492,False,False,0,False
TX001366,AC00338,91.32,2023-11-10 16:43:45,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1,2024-11-04 08:08:22,-31073077.0,False,3,0.8352600279664388,False,False,0.20448409059066003,False,False,0,False
TX001367,AC00268,195.49,2023-06-12 16:34:59,Debit,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,2024-11-04 08:08:35,-44120016.0,False,0,1.540645412430235,False,False,0.11083508273981535,False,False,0,False
TX001368,AC00363,49.62,2023-12-07 16:19:07,Debit,Portland,D000080,19.228.76.177,M055,ATM,55,Engineer,111,1,3841.42,2024-11-04 08:07:23,-28741696.0,False,3,0.6722934649319854,False,False,0.21182570669355594,False,False,0,False
TX001369,AC00316,487.16,2023-01-02 16:01:14,Credit,Los Angeles,D000361,156.96.135.18,M077,Branch,28,Student,84,1,321.21,2024-11-04 08:12:22,-58032668.0,False,4,1.084069332719567,False,False,0.18406204015677718,False,False,0,False
TX001370,AC00167,405.6,2023-08-08 17:41:41,Debit,Tucson,D000643,36.77.94.252,M031,Online,37,Engineer,44,1,9754.73,2024-11-04 08:09:24,-39191263.0,False,0,1.3943500599879026,False,False,0.16795588853755616,False,False,0,False
TX001371,AC00405,512.95,2023-10-16 17:08:36,Debit,Columbus,D000335,6.234.101.35,M066,Branch,57,Engineer,143,1,9584.52,2024-11-04 08:10:05,-33231689.0,False,0,1.2387765908127373,False,False,0.18627751552773442,False,False,0,False
TX001372,AC00098,345.94,2023-10-09 17:32:57,Debit,Portland,D000354,129.102.184.189,M100,ATM,31,Doctor,163,1,7624.56,2024-11-04 08:11:40,-33835123.0,False,0,1.190818695853084,False,False,0.1853063323320464,False,False,0,False
TX001373,AC00116,356.56,2023-10-09 17:23:21,Debit,New York,D000399,157.130.28.27,M100,Online,47,Engineer,52,1,2485.73,2024-11-04 08:11:57,-33835716.0,False,3,1.426746107717939,False,False,0.18331583014831893,False,False,0,False
TX001374,AC00267,10.31,2023-01-13 16:23:56,Debit,Louisville,D000072,74.58.165.67,M054,Online,36,Engineer,280,1,2137.9,2024-11-04 08:11:14,-57080838.0,False,4,2.463974073631199,False,False,0.10543813255551959,False,False,0,False
TX001375,AC00447,211.69,2023-10-20 16:02:07,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,30,Doctor,111,1,6412.85,2024-11-04 08:07:50,-32889943.0,False,4,1.2435800136978379,False,False,0.21200263998621988,False,False,0,False
TX001376,AC00042,221.49,2023-09-13 18:11:22,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,23,Student,196,1,707.25,2024-11-04 08:11:50,-36079228.0,False,4,1.117435231493917,False,False,0.17450478448235585,False,False,0,False
TX001377,AC00074,278.23,2023-05-04 17:49:33,Debit,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54,2024-11-04 08:09:46,-47485213.0,False,0,0.798015046061963,False,False,0.20426874956308666,False,False,0,False
TX001378,AC00063,116.88,2023-10-04 17:10:02,Debit,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34,2024-11-04 08:10:02,-34268400.0,False,0,2.079869795420082,False,False,0.12207475704298043,False,False,0,False
TX001379,AC00085,328.77,2023-04-03 17:59:23,Credit,San Diego,D000133,101.120.142.50,M033,Online,39,Doctor,247,1,6967.03,2024-11-04 08:09:57,-50163034.0,False,0,1.9590052369112407,False,False,0.12871503888844316,False,False,0,False
TX001380,AC00126,77.53,2023-07-25 18:00:25,Debit,Louisville,D000522,203.245.215.62,M052,Branch,54,Retired,55,1,5158.6,2024-11-04 08:07:12,-40399607.0,False,3,1.039079952157953,False,False,0.2101431826916506,False,False,0,False
TX001381,AC00471,421.74,2023-06-20 17:07:05,Debit,San Jose,D000339,73.108.76.238,M014,Online,67,Doctor,103,1,12031.14,2024-11-04 08:10:18,-43426993.0,False,0,1.5540118135684575,False,False,0.1528600623563769,False,False,0,False
TX001382,AC00304,313.69,2023-03-10 16:35:33,Debit,Oklahoma City,D000211,53.131.194.183,M034,Branch,73,Retired,152,1,7093.68,2024-11-04 08:10:23,-52241690.0,False,3,1.1285852495284285,False,False,0.16370625188379428,False,False,0,False
TX001383,AC00242,411.72,2023-06-20 18:43:51,Debit,Washington,D000104,166.41.54.117,M014,Branch,29,Doctor,153,1,8539.86,2024-11-04 08:11:43,-43421272.0,False,0,1.216107256461764,False,False,0.17637672475965577,False,False,0,False
TX001384,AC00261,508.73,2023-07-14 16:22:54,Debit,Chicago,D000316,172.184.35.29,M071,Branch,59,Retired,89,1,7640.57,2024-11-04 08:09:07,-41355973.0,False,3,1.3737916270861412,False,False,0.210619980901313,False,False,0,False
TX001385,AC00338,153.08,2023-11-27 16:57:08,Debit,Omaha,D000637,130.29.230.16,M057,ATM,24,Student,201,1,1292.21,2024-11-04 08:09:29,-29603541.0,False,4,1.1873595803643722,False,False,0.17951559036435916,False,False,0,False
TX001386,AC00292,23.01,2023-06-09 18:33:04,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75,2024-11-04 08:09:14,-44372170.0,False,3,1.037464586904903,False,False,0.19575113505259428,False,False,0,False
TX001387,AC00024,69.28,2023-10-30 16:36:24,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74,2024-11-04 08:11:01,-32024077.0,False,4,0.6238430809703023,False,False,0.1940239094456731,False,False,0,False
TX001388,AC00441,51.25,2023-08-29 16:16:15,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,2024-11-04 08:11:52,-37382137.0,False,4,1.0042410308226062,False,False,0.2095667003405558,False,False,0,False
TX001389,AC00412,407.65,2023-08-07 17:17:34,Debit,Denver,D000013,8.136.178.116,M095,ATM,25,Student,263,1,273.78,2024-11-04 08:08:37,-39279063.0,False,4,2.150868266193354,False,False,0.10228930170698602,False,False,0,False
TX001390,AC00315,459.25,2023-05-23 16:44:33,Debit,Tucson,D000248,28.149.72.129,M043,Branch,25,Student,59,1,130.76,2024-11-04 08:11:47,-45847634.0,False,4,1.2455157511095627,False,False,0.1681822599567082,False,False,0,False
TX001391,AC00120,301.56,2023-02-09 17:46:49,Debit,Seattle,D000014,155.37.19.43,M011,Branch,49,Doctor,118,1,10389.6,2024-11-04 08:10:23,-54743014.0,False,0,0.39132673961116893,False,False,0.1854587756494242,False,False,0,False
TX001392,AC00462,17.67,2023-06-27 17:50:21,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18,2024-11-04 08:10:55,-42819634.0,False,3,1.1409492740394227,False,False,0.1693877652816927,False,False,0,False
TX001393,AC00481,5.29,2023-03-13 18:24:20,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68,2024-11-04 08:11:04,-51976004.0,False,0,1.2743876006126742,False,False,0.11617448299009481,False,False,0,False
TX001394,AC00166,401.37,2023-09-18 16:18:19,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54,2024-11-04 08:11:41,-35654002.0,False,0,1.9474234676408704,False,False,0.11735273312681349,False,False,0,False
TX001395,AC00438,145.4,2023-07-06 17:53:38,Debit,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,2024-11-04 08:09:52,-42041774.0,False,4,1.8124708861409566,False,False,0.17781732246176896,False,False,0,False
TX001396,AC00090,556.34,2023-10-19 16:34:22,Debit,Seattle,D000377,59.127.135.25,M031,Online,37,Doctor,46,1,11935.14,2024-11-04 08:07:12,-32974370.0,False,0,1.7399316056555565,False,False,0.127696850663728,False,False,0,False
TX001397,AC00041,34.31,2023-04-28 16:55:28,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,2024-11-04 08:11:26,-48006958.0,False,4,1.9839585991797284,False,False,0.13456971258064904,False,False,0,False
TX001398,AC00141,780.59,2023-06-28 17:58:48,Credit,Tucson,D000451,191.25.177.160,M058,Online,23,Student,145,1,6513.34,2024-11-04 08:07:01,-42732493.0,False,2,1.481008854136441,False,False,0.14940357358293127,False,False,0,False
TX001399,AC00410,282.65,2023-03-08 17:42:36,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,2024-11-04 08:08:51,-52410375.0,False,0,1.2383883136413696,False,False,0.1360598077457963,False,False,0,False
TX001400,AC00362,305.27,2023-09-27 16:25:38,Debit,Las Vegas,D000657,57.166.147.242,M059,Online,68,Doctor,147,1,12958.65,2024-11-04 08:09:31,-34875833.0,False,0,1.5706062157719871,False,False,0.13909173596761748,False,False,0,False
TX001401,AC00315,185.81,2023-09-20 16:30:06,Debit,Austin,D000696,201.114.165.141,M033,Online,32,Doctor,116,1,9588.71,2024-11-04 08:10:15,-35480409.0,False,0,0.7441428564874493,False,False,0.19513160756232623,False,False,0,False
TX001402,AC00092,66.01,2023-10-06 18:39:39,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,2024-11-04 08:07:05,-34090046.0,False,3,1.3095984897298207,False,False,0.19192101719398902,False,False,0,False
TX001403,AC00133,447.95,2023-01-11 17:27:56,Debit,Tucson,D000442,19.20.13.234,M002,Branch,29,Engineer,75,1,7544.4,2024-11-04 08:09:20,-57249684.0,False,0,1.5126741594368407,False,False,0.18415511122855843,False,False,0,False
TX001404,AC00069,279.3,2023-06-22 17:28:02,Debit,Oklahoma City,D000674,77.21.150.75,M079,ATM,19,Student,48,1,1193.61,2024-11-04 08:07:20,-43252758.0,False,4,1.1354585335351755,False,False,0.1855822364867314,False,False,0,False
TX001405,AC00498,26.75,2023-05-08 16:25:03,Debit,Indianapolis,D000537,131.41.45.13,M096,Online,33,Doctor,27,1,12063.77,2024-11-04 08:07:00,-47144517.0,False,0,1.777649362420561,False,False,0.10741677202264399,False,False,0,False
TX001406,AC00006,611.15,2023-08-11 17:12:30,Debit,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83,2024-11-04 08:09:23,-38933813.0,False,4,1.3163362897558806,False,False,0.19183196892223503,False,False,0,False
TX001407,AC00104,275.2,2023-08-24 17:13:38,Debit,New York,D000122,59.12.96.11,M058,Online,54,Engineer,81,1,1230.12,2024-11-04 08:09:50,-37810572.0,False,3,1.097793317763961,False,False,0.2033805639527419,False,False,0,False
TX001408,AC00311,427.79,2023-02-21 17:42:42,Debit,San Jose,D000018,203.99.96.114,M016,Branch,18,Student,189,1,1479.67,2024-11-04 08:08:54,-53706372.0,False,4,1.2702831413233173,False,False,0.1560967050704038,False,False,0,False
TX001409,AC00144,469.13,2023-12-04 17:53:57,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28,2024-11-04 08:07:30,-28995213.0,False,3,1.3822964130172737,False,False,0.19433347711895688,False,False,0,False
TX001410,AC00157,102.81,2023-12-04 16:23:00,Debit,Seattle,D000076,21.28.32.1,M074,Branch,76,Retired,47,1,3228.87,2024-11-04 08:08:07,-29000707.0,False,3,1.3168628033926388,False,False,0.13399783854168867,False,False,0,False
TX001411,AC00171,22.61,2023-12-21 17:56:04,Debit,Seattle,D000255,76.136.92.235,M099,Online,19,Student,145,1,1111.67,2024-11-04 08:06:47,-27526243.0,False,4,0.9030898608236451,False,False,0.17408819096567346,False,False,0,False
TX001412,AC00374,68.28,2023-06-08 18:54:04,Debit,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16,2024-11-04 08:08:24,-44457260.0,False,3,2.6598627360005076,False,False,0.09064629982523975,False,False,0,False
TX001413,AC00219,33.65,2023-09-18 17:18:03,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,2024-11-04 08:07:24,-35650161.0,False,0,1.4347831062588345,False,False,0.12536832396478936,False,False,0,False
TX001414,AC00405,362.68,2023-01-16 18:02:19,Credit,Miami,D000280,172.111.76.65,M014,ATM,63,Retired,137,1,2040.77,2024-11-04 08:06:30,-56815451.0,False,3,0.9249957656236841,False,False,0.20016217191746405,False,False,0,False
TX001415,AC00075,73.23,2023-06-23 16:41:27,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,20,Student,172,1,1309.85,2024-11-04 08:12:22,-43169455.0,False,4,0.9789541006806384,False,False,0.1795232257227009,False,False,0,False
TX001416,AC00136,654.49,2023-11-20 16:31:36,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61,2024-11-04 08:08:39,-30209823.0,False,4,1.5201437289944844,False,False,0.1661737086776331,False,False,0,False
TX001417,AC00056,18.56,2023-04-24 17:04:21,Credit,Memphis,D000189,41.82.55.163,M094,Branch,49,Engineer,161,1,4230.37,2024-11-04 08:07:40,-48351799.0,False,3,1.1824807438363123,False,False,0.1990620360049592,False,False,0,False
TX001418,AC00368,389.05,2023-01-06 17:35:08,Debit,Dallas,D000379,7.105.184.86,M075,ATM,27,Student,41,1,761.0,2024-11-04 08:11:28,-57681380.0,False,4,1.2851190417828007,False,False,0.1890688687755256,False,False,0,False
TX001419,AC00261,7.38,2023-03-15 16:47:45,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83,2024-11-04 08:10:18,-51808953.0,False,3,0.8386024979172204,False,False,0.16932769571535666,False,False,0,False
TX001420,AC00090,109.48,2023-06-26 17:38:22,Debit,Baltimore,D000122,17.36.132.202,M008,Online,61,Retired,93,1,7372.47,2024-11-04 08:07:26,-42906544.0,False,3,0.8342055560446906,False,False,0.21212700955925318,False,False,0,False
TX001421,AC00297,66.91,2023-01-30 18:47:17,Debit,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1,2024-11-04 08:10:19,-55603382.0,False,4,1.07008274575637,False,False,0.18840252868773916,False,False,0,False
TX001422,AC00144,335.48,2023-03-02 16:06:18,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,2024-11-04 08:06:45,-52934427.0,False,4,1.2670635802080579,False,False,0.195452630572632,False,False,0,False
TX001423,AC00207,38.14,2023-12-28 16:51:20,Debit,Albuquerque,D000572,113.134.242.82,M026,Online,19,Student,174,1,1119.21,2024-11-04 08:09:59,-26925519.0,False,4,1.0952815578065735,False,False,0.1599815806945724,False,False,0,False
TX001424,AC00443,1076.98,2023-12-20 18:12:25,Debit,Detroit,D000474,49.31.186.82,M090,Branch,60,Doctor,173,1,11833.73,2024-11-04 08:09:33,-27611828.0,False,2,2.206644059692277,False,False,0.06238455312674862,False,False,0,False
TX001425,AC00179,360.02,2023-02-09 16:29:06,Debit,Dallas,D000072,49.31.186.82,M004,Online,68,Retired,68,1,6400.59,2024-11-04 08:08:53,-54747587.0,False,3,1.0241074990294565,False,False,0.20400510052612886,False,False,0,False
TX001426,AC00175,567.71,2023-02-06 18:39:23,Debit,Memphis,D000605,6.204.110.7,M086,Online,63,Doctor,80,1,13884.24,2024-11-04 08:10:40,-54999077.0,False,0,1.9670375791636427,False,False,0.12430334870772258,False,False,0,False
TX001427,AC00386,218.19,2023-05-23 16:29:31,Debit,Austin,D000626,165.35.58.173,M078,ATM,19,Student,185,1,620.83,2024-11-04 08:10:27,-45848456.0,False,4,1.0385128190155792,False,False,0.16416684256449676,False,False,0,False
TX001428,AC00067,209.99,2023-09-07 17:19:21,Debit,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01,2024-11-04 08:11:39,-36600738.0,False,4,1.2283180683203336,False,False,0.1758980923062513,False,False,0,False
TX001429,AC00369,11.02,2023-11-13 16:32:53,Debit,Tucson,D000320,203.174.215.229,M008,Branch,19,Student,280,1,964.79,2024-11-04 08:06:56,-30814443.0,False,4,2.4378496669525367,False,False,0.07152503260827825,False,False,0,False
TX001430,AC00257,83.43,2023-05-30 16:28:48,Debit,New York,D000627,23.255.214.209,M012,Online,56,Retired,109,1,1870.16,2024-11-04 08:11:40,-45243772.0,False,3,0.8666360413649081,False,False,0.2081086665494017,False,False,0,False
TX001431,AC00059,344.97,2023-03-20 17:30:52,Debit,Austin,D000264,214.67.148.245,M050,Online,34,Doctor,106,1,5577.94,2024-11-04 08:09:39,-51374327.0,False,4,1.179415302441549,False,False,0.2127491881331291,False,False,0,False
TX001432,AC00341,172.29,2023-01-30 17:22:39,Debit,El Paso,D000474,72.128.135.172,M034,ATM,36,Engineer,283,1,8700.8,2024-11-04 08:08:42,-55608363.0,False,0,2.329924436620583,False,False,0.11306244815478672,False,False,0,False
TX001433,AC00357,195.54,2023-07-17 16:05:23,Debit,Omaha,D000144,161.195.172.148,M039,Online,60,Retired,255,1,2794.66,2024-11-04 08:09:01,-41097818.0,False,3,2.0866926182709107,False,False,0.12453744430949759,False,False,0,False
TX001434,AC00455,101.23,2023-08-04 18:34:01,Debit,Colorado Springs,D000696,171.150.178.172,M015,Online,45,Engineer,87,1,6169.71,2024-11-04 08:06:42,-39533561.0,False,3,1.1519623787312758,False,False,0.20639605828677315,False,False,0,False
TX001435,AC00346,180.46,2023-03-13 16:26:30,Debit,Fresno,D000456,147.114.91.132,M001,ATM,25,Student,34,1,831.75,2024-11-04 08:11:23,-51983093.0,False,4,1.2744175910830489,False,False,0.19756993290282115,False,False,0,False
TX001436,AC00118,692.55,2023-03-07 16:51:37,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,2024-11-04 08:12:17,-52500040.0,False,2,1.0830057548022383,False,False,0.1818231816011318,False,False,0,False
TX001437,AC00275,147.31,2023-06-12 17:10:27,Credit,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,2024-11-04 08:07:58,-44117851.0,False,0,1.233756766527871,False,False,0.14636101085200315,False,False,0,False
TX001438,AC00028,107.48,2023-02-07 17:38:18,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39,2024-11-04 08:12:07,-54916429.0,False,4,0.6102379880304507,False,False,0.19185951553464586,False,False,0,False
TX001439,AC00179,1831.02,2023-09-15 17:31:42,Credit,Columbus,D000246,141.121.30.32,M012,Online,62,Doctor,83,1,11498.01,2024-11-04 08:10:52,-35908750.0,True,2,3.709282792494397,True,True,-0.001567899154758079,True,True,0,False
TX001440,AC00090,81.51,2023-08-10 16:10:22,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,2024-11-04 08:07:15,-39023813.0,False,4,0.6548332638842309,False,False,0.20658989322058113,False,False,0,False
TX001441,AC00367,365.48,2023-05-22 17:59:02,Credit,Seattle,D000310,44.197.126.59,M082,Online,76,Retired,216,1,7147.4,2024-11-04 08:10:38,-45929496.0,False,3,1.8877990334278645,False,False,0.10594449727880251,False,False,0,False
TX001442,AC00441,491.1,2023-06-05 16:08:37,Credit,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,2024-11-04 08:07:32,-44726335.0,False,0,1.200574911669766,False,False,0.19599727108218373,False,False,0,False
TX001443,AC00266,452.8,2023-11-24 16:45:11,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,80,Retired,151,1,4840.67,2024-11-04 08:07:34,-29863343.0,False,3,1.444360601640076,False,False,0.11829797924570407,False,False,0,False
TX001444,AC00072,645.04,2023-12-22 17:08:55,Debit,Memphis,D000515,10.191.172.154,M014,Branch,70,Retired,78,1,7361.47,2024-11-04 08:07:29,-27442714.0,False,3,1.8153449487224391,False,False,0.17372192427051913,False,False,0,False
TX001445,AC00245,169.28,2023-03-27 18:08:06,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,2024-11-04 08:11:54,-50767428.0,False,3,0.969998111899897,False,False,0.21553636352784417,False,False,0,False
TX001446,AC00119,88.42,2023-10-18 16:28:19,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,2024-11-04 08:09:15,-33061256.0,False,0,1.3370200933624063,False,False,0.14423768853143454,False,False,0,False
TX001447,AC00061,155.53,2023-03-24 17:04:32,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,4008.05,2024-11-04 08:08:36,-51030244.0,False,4,1.0326864981823747,False,False,0.2078864805915867,False,False,0,False
TX001448,AC00080,991.82,2023-12-04 16:16:19,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,2024-11-04 08:10:11,-29001232.0,False,2,2.638928460432661,False,False,0.02638257528796706,False,False,0,False
TX001449,AC00254,39.24,2023-11-14 18:33:32,Debit,Dallas,D000164,214.67.148.245,M095,ATM,77,Retired,106,1,6462.41,2024-11-04 08:11:18,-30721066.0,False,3,1.1236307542812005,False,False,0.15435349781319063,False,False,0,False
TX001450,AC00218,152.01,2023-02-23 16:41:55,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12,2024-11-04 08:11:14,-53537359.0,True,1,1.7746962616500985,False,True,0.09446839473042157,False,True,0,False
TX001451,AC00268,78.77,2023-05-08 18:36:59,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,2024-11-04 08:06:41,-47136582.0,False,3,1.3528763680702105,False,False,0.1967382007370146,False,False,0,False
TX001452,AC00460,26.5,2023-02-08 16:42:59,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,2024-11-04 08:07:24,-54833065.0,False,3,1.367354382126835,False,False,0.18860070437073834,False,False,0,False
